id,year,startyear,endyear,location,latitude,longitude,pred_common_name,pred_species,pred_breeding_status,pred_age_group,pred_aphia_id,pred_valid_name,pred_valid_aphia_id,prey_orig_descr,prey_taxon,prey_size,prey_sd,prey_age_group,prey_aphia_id,prey_valid_name,prey_valid_aphia_id,freq_occ,freq_num,freq_biomass,sample_size,sample_type,ref_n,ref_ids,source,notes
766,1991,1991,1991,Isle of May,56.19,-2.56,Black-legged kittiwake,Rissa tridactyla,breeding,adult & chick,137156,Rissa tridactyla,137156,fish discards,Actinopterygii,NA,NA,NA,10194,Actinopterygii,10194,0.44,NA,0.49,9,regurgitate,3,REF016; REF034; REF063,primary literature,NA
767,1991,1991,1991,Isle of May,56.19,-2.56,Black-legged kittiwake,Rissa tridactyla,breeding,adult & chick,137156,Rissa tridactyla,137156,clupeidae,Clupeidae,NA,NA,NA,125464,Clupeidae,125464,0.11,NA,0.03,9,regurgitate,3,REF016; REF034; REF063,primary literature,NA
768,1991,1991,1991,Isle of May,56.19,-2.56,Black-legged kittiwake,Rissa tridactyla,breeding,adult & chick,137156,Rissa tridactyla,137156,crustacea,Arthropoda,NA,NA,NA,1065,Arthropoda,1065,0,NA,0,9,regurgitate,3,REF016; REF034; REF063,primary literature,NA
769,1992,1992,1992,Isle of May,56.19,-2.56,Black-legged kittiwake,Rissa tridactyla,breeding,adult & chick,137156,Rissa tridactyla,137156,sandeels (all age groups),Ammodytes marinus,NA,NA,NA,126751,Ammodytes marinus,126751,0.81,NA,0.69,26,regurgitate,3,REF016; REF034; REF063,primary literature,NA
770,1992,1992,1992,Isle of May,56.19,-2.56,Black-legged kittiwake,Rissa tridactyla,breeding,adult & chick,137156,Rissa tridactyla,137156,sandeel (0 group),Ammodytidae,mean = 62 mm,NA,0,125516,Ammodytidae,125516,0.5,NA,0.14,26,regurgitate,3,REF016; REF034; REF063,primary literature,NA
771,1992,1992,1992,Isle of May,56.19,-2.56,Black-legged kittiwake,Rissa tridactyla,breeding,adult & chick,137156,Rissa tridactyla,137156,sandeel (1+ group),Ammodytidae,NA,NA,+1,125516,Ammodytidae,125516,NA,NA,0.55,26,regurgitate,3,REF016; REF034; REF063,primary literature,NA
772,1992,1992,1992,Isle of May,56.19,-2.56,Black-legged kittiwake,Rissa tridactyla,breeding,adult & chick,137156,Rissa tridactyla,137156,clupeidae,Clupeidae,NA,NA,NA,125464,Clupeidae,125464,0.12,NA,0.09,26,regurgitate,3,REF016; REF034; REF063,primary literature,NA
773,1992,1992,1992,Isle of May,56.19,-2.56,Black-legged kittiwake,Rissa tridactyla,breeding,adult & chick,137156,Rissa tridactyla,137156,other,Actinopterygii,NA,NA,NA,10194,Actinopterygii,10194,NA,NA,0.21,26,regurgitate,3,REF016; REF034; REF063,primary literature,NA
774,1992,1992,1992,Isle of May,56.19,-2.56,Black-legged kittiwake,Rissa tridactyla,breeding,adult & chick,137156,Rissa tridactyla,137156,crustacea,Arthropoda,NA,NA,NA,1065,Arthropoda,1065,0,NA,0,26,regurgitate,3,REF016; REF034; REF063,primary literature,NA
775,1993,1993,1993,Isle of May,56.19,-2.56,Black-legged kittiwake,Rissa tridactyla,breeding,adult & chick,137156,Rissa tridactyla,137156,sandeels (all age groups),Ammodytes marinus,NA,NA,NA,126751,Ammodytes marinus,126751,0.73,NA,0.63,56,regurgitate,3,REF016; REF034; REF063,primary literature,NA
776,1993,1993,1993,Isle of May,56.19,-2.56,Black-legged kittiwake,Rissa tridactyla,breeding,adult & chick,137156,Rissa tridactyla,137156,sandeel (0 group),Ammodytidae,mean = 63 mm,NA,0,125516,Ammodytidae,125516,0.59,NA,0.4,56,regurgitate,3,REF016; REF034; REF063,primary literature,NA
777,1993,1993,1993,Isle of May,56.19,-2.56,Black-legged kittiwake,Rissa tridactyla,breeding,adult & chick,137156,Rissa tridactyla,137156,sandeel (1+ group),Ammodytidae,NA,NA,+1,125516,Ammodytidae,125516,NA,NA,0.26,56,regurgitate,3,REF016; REF034; REF063,primary literature,NA
778,1993,1993,1993,Isle of May,56.19,-2.56,Black-legged kittiwake,Rissa tridactyla,breeding,adult & chick,137156,Rissa tridactyla,137156,fish discards,Actinopterygii,NA,NA,NA,10194,Actinopterygii,10194,0.3,NA,0.23,56,regurgitate,3,REF016; REF034; REF063,primary literature,NA
779,1993,1993,1993,Isle of May,56.19,-2.56,Black-legged kittiwake,Rissa tridactyla,breeding,adult & chick,137156,Rissa tridactyla,137156,clupeidae,Clupeidae,NA,NA,NA,125464,Clupeidae,125464,0.16,NA,0.12,56,regurgitate,3,REF016; REF034; REF063,primary literature,NA
780,1993,1993,1993,Isle of May,56.19,-2.56,Black-legged kittiwake,Rissa tridactyla,breeding,adult & chick,137156,Rissa tridactyla,137156,crustacea,Arthropoda,NA,NA,NA,1065,Arthropoda,1065,0.04,NA,0.02,56,regurgitate,3,REF016; REF034; REF063,primary literature,NA
781,1994,1994,1994,Isle of May,56.19,-2.56,Black-legged kittiwake,Rissa tridactyla,breeding,adult & chick,137156,Rissa tridactyla,137156,sandeels (all age groups),Ammodytes marinus,NA,NA,NA,126751,Ammodytes marinus,126751,0.89,NA,0.71,63,regurgitate,3,REF016; REF034; REF063,primary literature,NA
782,1994,1994,1994,Isle of May,56.19,-2.56,Black-legged kittiwake,Rissa tridactyla,breeding,adult & chick,137156,Rissa tridactyla,137156,sandeel (0 group),Ammodytidae,mean = 83 mm,NA,0,125516,Ammodytidae,125516,0.81,NA,0.06,63,regurgitate,3,REF016; REF034; REF063,primary literature,NA
783,1994,1994,1994,Isle of May,56.19,-2.56,Black-legged kittiwake,Rissa tridactyla,breeding,adult & chick,137156,Rissa tridactyla,137156,sandeel (1+ group),Ammodytidae,NA,NA,+1,125516,Ammodytidae,125516,NA,NA,0.65,63,regurgitate,3,REF016; REF034; REF063,primary literature,NA
784,1994,1994,1994,Isle of May,56.19,-2.56,Black-legged kittiwake,Rissa tridactyla,breeding,adult & chick,137156,Rissa tridactyla,137156,fish discards,Actinopterygii,NA,NA,NA,10194,Actinopterygii,10194,0.1,NA,0.15,63,regurgitate,3,REF016; REF034; REF063,primary literature,NA
785,1994,1994,1994,Isle of May,56.19,-2.56,Black-legged kittiwake,Rissa tridactyla,breeding,adult & chick,137156,Rissa tridactyla,137156,clupeidae,Clupeidae,NA,NA,NA,125464,Clupeidae,125464,0.4,NA,0.14,63,regurgitate,3,REF016; REF034; REF063,primary literature,NA
786,1994,1994,1994,Isle of May,56.19,-2.56,Black-legged kittiwake,Rissa tridactyla,breeding,adult & chick,137156,Rissa tridactyla,137156,crustacea,Arthropoda,NA,NA,NA,1065,Arthropoda,1065,0,NA,0,63,regurgitate,3,REF016; REF034; REF063,primary literature,NA
787,1995,1995,1995,Isle of May,56.19,-2.56,Black-legged kittiwake,Rissa tridactyla,breeding,adult & chick,137156,Rissa tridactyla,137156,sandeels (all age groups),Ammodytes marinus,NA,NA,NA,126751,Ammodytes marinus,126751,0.91,NA,0.86,47,regurgitate,3,REF016; REF034; REF063,primary literature,NA
788,1995,1995,1995,Isle of May,56.19,-2.56,Black-legged kittiwake,Rissa tridactyla,breeding,adult & chick,137156,Rissa tridactyla,137156,sandeel (0 group),Ammodytidae,mean = 74 mm,NA,0,125516,Ammodytidae,125516,0.87,NA,0.06,47,regurgitate,3,REF016; REF034; REF063,primary literature,NA
789,1995,1995,1995,Isle of May,56.19,-2.56,Black-legged kittiwake,Rissa tridactyla,breeding,adult & chick,137156,Rissa tridactyla,137156,sandeel (1+ group),Ammodytidae,NA,NA,+1,125516,Ammodytidae,125516,NA,NA,0.84,47,regurgitate,3,REF016; REF034; REF063,primary literature,NA
790,1995,1995,1995,Isle of May,56.19,-2.56,Black-legged kittiwake,Rissa tridactyla,breeding,adult & chick,137156,Rissa tridactyla,137156,fish discards,Actinopterygii,NA,NA,NA,10194,Actinopterygii,10194,0.04,NA,0.05,47,regurgitate,3,REF016; REF034; REF063,primary literature,NA
791,1995,1995,1995,Isle of May,56.19,-2.56,Black-legged kittiwake,Rissa tridactyla,breeding,adult & chick,137156,Rissa tridactyla,137156,clupeidae,Clupeidae,NA,NA,NA,125464,Clupeidae,125464,0.13,NA,0.06,47,regurgitate,3,REF016; REF034; REF063,primary literature,NA
792,1995,1995,1995,Isle of May,56.19,-2.56,Black-legged kittiwake,Rissa tridactyla,breeding,adult & chick,137156,Rissa tridactyla,137156,crustacea,Arthropoda,NA,NA,NA,1065,Arthropoda,1065,0.04,NA,0.03,47,regurgitate,3,REF016; REF034; REF063,primary literature,NA
793,1996,1996,1996,Isle of May,56.19,-2.56,Black-legged kittiwake,Rissa tridactyla,breeding,adult & chick,137156,Rissa tridactyla,137156,sandeels (all age groups),Ammodytes marinus,NA,NA,NA,126751,Ammodytes marinus,126751,0.91,NA,0.81,43,regurgitate,3,REF016; REF034; REF063,primary literature,NA
794,1996,1996,1996,Isle of May,56.19,-2.56,Black-legged kittiwake,Rissa tridactyla,breeding,adult & chick,137156,Rissa tridactyla,137156,sandeel (0 group),Ammodytidae,mean = 75 mm,NA,0,125516,Ammodytidae,125516,NA,NA,0.1,43,regurgitate,3,REF016; REF034; REF063,primary literature,NA
795,1996,1996,1996,Isle of May,56.19,-2.56,Black-legged kittiwake,Rissa tridactyla,breeding,adult & chick,137156,Rissa tridactyla,137156,sandeel (1+ group),Ammodytidae,NA,NA,+1,125516,Ammodytidae,125516,NA,NA,0.71,43,regurgitate,3,REF016; REF034; REF063,primary literature,NA
796,1996,1996,1996,Isle of May,56.19,-2.56,Black-legged kittiwake,Rissa tridactyla,breeding,adult & chick,137156,Rissa tridactyla,137156,clupeidae,Clupeidae,NA,NA,NA,125464,Clupeidae,125464,0.28,NA,0.17,43,regurgitate,3,REF016; REF034; REF063,primary literature,NA
797,1996,1996,1996,Isle of May,56.19,-2.56,Black-legged kittiwake,Rissa tridactyla,breeding,adult & chick,137156,Rissa tridactyla,137156,fish discards,Actinopterygii,NA,NA,NA,10194,Actinopterygii,10194,0.07,NA,0.02,43,regurgitate,3,REF016; REF034; REF063,primary literature,NA
798,1996,1996,1996,Isle of May,56.19,-2.56,Black-legged kittiwake,Rissa tridactyla,breeding,adult & chick,137156,Rissa tridactyla,137156,crustacea,Arthropoda,NA,NA,NA,1065,Arthropoda,1065,0,NA,0,43,regurgitate,3,REF016; REF034; REF063,primary literature,NA
799,1989,1989,1989,Isle of May,56.19,-2.56,Black-legged kittiwake,Rissa tridactyla,breeding,adult & chick,137156,Rissa tridactyla,137156,sandeels (all age groups),Ammodytes marinus,NA,NA,NA,126751,Ammodytes marinus,126751,1,NA,0.94,25,regurgitate,4,REF016; REF034; REF063; REF090,primary literature,NA
800,1989,1989,1989,Isle of May,56.19,-2.56,Black-legged kittiwake,Rissa tridactyla,breeding,adult & chick,137156,Rissa tridactyla,137156,sandeel (0 group),Ammodytidae,mean = 80 mm,NA,0,125516,Ammodytidae,125516,0.88,NA,0.73,25,regurgitate,4,REF016; REF034; REF063; REF090,primary literature,NA
801,1989,1989,1989,Isle of May,56.19,-2.56,Black-legged kittiwake,Rissa tridactyla,breeding,adult & chick,137156,Rissa tridactyla,137156,sandeel (1+ group),Ammodytidae,NA,NA,+1,125516,Ammodytidae,125516,NA,NA,0.21,25,regurgitate,4,REF016; REF034; REF063; REF090,primary literature,NA
802,1989,1989,1989,Isle of May,56.19,-2.56,Black-legged kittiwake,Rissa tridactyla,breeding,adult & chick,137156,Rissa tridactyla,137156,fish discards,Actinopterygii,NA,NA,NA,10194,Actinopterygii,10194,0.08,NA,0.06,25,regurgitate,4,REF016; REF034; REF063; REF090,primary literature,NA
803,1989,1989,1989,Isle of May,56.19,-2.56,Black-legged kittiwake,Rissa tridactyla,breeding,adult & chick,137156,Rissa tridactyla,137156,clupeidae,Clupeidae,NA,NA,NA,125464,Clupeidae,125464,0,NA,0,25,regurgitate,4,REF016; REF034; REF063; REF090,primary literature,NA
804,1989,1989,1989,Isle of May,56.19,-2.56,Black-legged kittiwake,Rissa tridactyla,breeding,adult & chick,137156,Rissa tridactyla,137156,crustacea,Arthropoda,NA,NA,NA,1065,Arthropoda,1065,0,NA,0,25,regurgitate,4,REF016; REF034; REF063; REF090,primary literature,NA
805,1990,1990,1990,Isle of May,56.19,-2.56,Black-legged kittiwake,Rissa tridactyla,breeding,adult & chick,137156,Rissa tridactyla,137156,sandeels (all age groups),Ammodytes marinus,NA,NA,NA,126751,Ammodytes marinus,126751,1,NA,0.77,9,regurgitate,4,REF016; REF034; REF063; REF090,primary literature,NA
806,1990,1990,1990,Isle of May,56.19,-2.56,Black-legged kittiwake,Rissa tridactyla,breeding,adult & chick,137156,Rissa tridactyla,137156,sandeel (0 group),Ammodytidae,mean =84 mm,NA,0,125516,Ammodytidae,125516,0.79,NA,0.21,9,regurgitate,4,REF016; REF034; REF063; REF090,primary literature,NA
807,1990,1990,1990,Isle of May,56.19,-2.56,Black-legged kittiwake,Rissa tridactyla,breeding,adult & chick,137156,Rissa tridactyla,137156,sandeel (1+ group),Ammodytidae,NA,NA,+1,125516,Ammodytidae,125516,NA,NA,0.56,9,regurgitate,4,REF016; REF034; REF063; REF090,primary literature,NA
808,1990,1990,1990,Isle of May,56.19,-2.56,Black-legged kittiwake,Rissa tridactyla,breeding,adult & chick,137156,Rissa tridactyla,137156,clupeidae,Clupeidae,NA,NA,NA,125464,Clupeidae,125464,0.11,NA,0.07,9,regurgitate,4,REF016; REF034; REF063; REF090,primary literature,NA
809,1990,1990,1990,Isle of May,56.19,-2.56,Black-legged kittiwake,Rissa tridactyla,breeding,adult & chick,137156,Rissa tridactyla,137156,"others (gadidae, clupeidae and gobiidae)",Actinopterygii,NA,NA,NA,10194,Actinopterygii,10194,NA,NA,0.14,9,regurgitate,4,REF016; REF034; REF063; REF090,primary literature,NA
810,1990,1990,1990,Isle of May,56.19,-2.56,Black-legged kittiwake,Rissa tridactyla,breeding,adult & chick,137156,Rissa tridactyla,137156,crustacea,Arthropoda,NA,NA,NA,1065,Arthropoda,1065,0,NA,0,9,regurgitate,4,REF016; REF034; REF063; REF090,primary literature,NA
811,1998,1998,1998,Isle of May,56.19,-2.56,Black-legged kittiwake,Rissa tridactyla,breeding,adult & chick,137156,Rissa tridactyla,137156,sandeels (all age groups),Ammodytes marinus,Modal length = 6-8 cm,NA,NA,126751,Ammodytes marinus,126751,0.89,0.97,0.81,110,regurgitate,3,REF016; REF036; REF010,primary literature,NA
812,1998,1998,1998,Isle of May,56.19,-2.56,Black-legged kittiwake,Rissa tridactyla,breeding,adult & chick,137156,Rissa tridactyla,137156,sandeel (0 group),Ammodytidae,NA,NA,0,125516,Ammodytidae,125516,NA,NA,0.21,110,regurgitate,3,REF016; REF036; REF010,primary literature,NA
813,1998,1998,1998,Isle of May,56.19,-2.56,Black-legged kittiwake,Rissa tridactyla,breeding,adult & chick,137156,Rissa tridactyla,137156,sandeel (1+ group),Ammodytidae,NA,NA,+1,125516,Ammodytidae,125516,NA,NA,0.6,110,regurgitate,3,REF016; REF036; REF010,primary literature,NA
814,1998,1998,1998,Isle of May,56.19,-2.56,Black-legged kittiwake,Rissa tridactyla,breeding,adult & chick,137156,Rissa tridactyla,137156,clupeidae,Clupeidae,NA,NA,NA,125464,Clupeidae,125464,0.17,NA,0.15,110,regurgitate,3,REF016; REF036; REF010,primary literature,NA
815,1998,1998,1998,Isle of May,56.19,-2.56,Black-legged kittiwake,Rissa tridactyla,breeding,adult & chick,137156,Rissa tridactyla,137156,gadids,Gadidae,NA,NA,NA,125469,Gadidae,125469,0.03,NA,NA,110,regurgitate,3,REF016; REF036; REF010,primary literature,NA
816,1998,1998,1998,Isle of May,56.19,-2.56,Black-legged kittiwake,Rissa tridactyla,breeding,adult & chick,137156,Rissa tridactyla,137156,polychaetes,Polychaeta,NA,NA,NA,883,Polychaeta,883,0.02,NA,NA,110,regurgitate,3,REF016; REF036; REF010,primary literature,NA
817,1998,1998,1998,Isle of May,56.19,-2.56,Black-legged kittiwake,Rissa tridactyla,breeding,adult & chick,137156,Rissa tridactyla,137156,other,Others,NA,NA,NA,NA,NA,NA,0.02,NA,0.05,110,regurgitate,3,REF016; REF036; REF010,primary literature,NA
818,2004,2004,2004,Isle of May,56.19,-2.56,Black-legged kittiwake,Rissa tridactyla,breeding,adult & chick,137156,Rissa tridactyla,137156,sandeels (all age groups),Ammodytes marinus,Modal length = 4-6 cm,NA,NA,126751,Ammodytes marinus,126751,0.92,0.804,0.79,120,regurgitate,2,REF016; REF038,report,NA
818,2004,2004,2004,Isle of May,56.19,-2.56,Black-legged kittiwake,Rissa tridactyla,breeding,adult & chick,137156,Rissa tridactyla,137156,sandeels (all age groups),Ammodytes marinus,Modal length = 4-6 cm,NA,NA,126751,Ammodytes marinus,126751,0.92,0.804,0.79,120,regurgitate,2,REF016; REF038,report,NA
819,2004,2004,2004,Isle of May,56.19,-2.56,Black-legged kittiwake,Rissa tridactyla,breeding,adult & chick,137156,Rissa tridactyla,137156,sandeel (0 group),Ammodytidae,NA,NA,0,125516,Ammodytidae,125516,NA,NA,0.21,120,regurgitate,2,REF016; REF038,report,NA
819,2004,2004,2004,Isle of May,56.19,-2.56,Black-legged kittiwake,Rissa tridactyla,breeding,adult & chick,137156,Rissa tridactyla,137156,sandeel (0 group),Ammodytidae,NA,NA,0,125516,Ammodytidae,125516,NA,NA,0.21,120,regurgitate,2,REF016; REF038,report,NA
820,2004,2004,2004,Isle of May,56.19,-2.56,Black-legged kittiwake,Rissa tridactyla,breeding,adult & chick,137156,Rissa tridactyla,137156,sandeel (1+ group),Ammodytidae,NA,NA,+1,125516,Ammodytidae,125516,NA,NA,0.59,120,regurgitate,2,REF016; REF038,report,NA
820,2004,2004,2004,Isle of May,56.19,-2.56,Black-legged kittiwake,Rissa tridactyla,breeding,adult & chick,137156,Rissa tridactyla,137156,sandeel (1+ group),Ammodytidae,NA,NA,+1,125516,Ammodytidae,125516,NA,NA,0.59,120,regurgitate,2,REF016; REF038,report,NA
821,2004,2004,2004,Isle of May,56.19,-2.56,Black-legged kittiwake,Rissa tridactyla,breeding,adult & chick,137156,Rissa tridactyla,137156,clupeidae,Clupeidae,NA,NA,NA,125464,Clupeidae,125464,0.32,NA,0.16,120,regurgitate,2,REF016; REF038,report,NA
821,2004,2004,2004,Isle of May,56.19,-2.56,Black-legged kittiwake,Rissa tridactyla,breeding,adult & chick,137156,Rissa tridactyla,137156,clupeidae,Clupeidae,NA,NA,NA,125464,Clupeidae,125464,0.32,NA,0.16,120,regurgitate,2,REF016; REF038,report,NA
822,2004,2004,2004,Isle of May,56.19,-2.56,Black-legged kittiwake,Rissa tridactyla,breeding,adult & chick,137156,Rissa tridactyla,137156,gadids,Gadidae,NA,NA,NA,125469,Gadidae,125469,0.08,NA,NA,120,regurgitate,2,REF016; REF038,report,NA
822,2004,2004,2004,Isle of May,56.19,-2.56,Black-legged kittiwake,Rissa tridactyla,breeding,adult & chick,137156,Rissa tridactyla,137156,gadids,Gadidae,NA,NA,NA,125469,Gadidae,125469,0.08,NA,NA,120,regurgitate,2,REF016; REF038,report,NA
823,2004,2004,2004,Isle of May,56.19,-2.56,Black-legged kittiwake,Rissa tridactyla,breeding,adult & chick,137156,Rissa tridactyla,137156,other,Other,NA,NA,NA,NA,NA,NA,0.01,NA,0.05,120,regurgitate,2,REF016; REF038,report,NA
823,2004,2004,2004,Isle of May,56.19,-2.56,Black-legged kittiwake,Rissa tridactyla,breeding,adult & chick,137156,Rissa tridactyla,137156,other,Other,NA,NA,NA,NA,NA,NA,0.01,NA,0.05,120,regurgitate,2,REF016; REF038,report,NA
824,2006,2006,2006,Isle of May,56.19,-2.56,Black-legged kittiwake,Rissa tridactyla,breeding,adult & chick,137156,Rissa tridactyla,137156,sandeels (all age groups),Ammodytes marinus,Modal length = 5 cm,NA,NA,126751,Ammodytes marinus,126751,0.79,0.96,0.64,53,regurgitate,2,REF016; REF049,report,NA
824,2006,2006,2006,Isle of May,56.19,-2.56,Black-legged kittiwake,Rissa tridactyla,breeding,adult & chick,137156,Rissa tridactyla,137156,sandeels (all age groups),Ammodytes marinus,Modal length = 5 cm,NA,NA,126751,Ammodytes marinus,126751,0.79,0.96,0.64,53,regurgitate,2,REF016; REF049,report,NA
825,2006,2006,2006,Isle of May,56.19,-2.56,Black-legged kittiwake,Rissa tridactyla,breeding,adult & chick,137156,Rissa tridactyla,137156,sandeel (0 group),Ammodytidae,NA,NA,0,125516,Ammodytidae,125516,NA,NA,0.01,53,regurgitate,2,REF016; REF049,report,NA
825,2006,2006,2006,Isle of May,56.19,-2.56,Black-legged kittiwake,Rissa tridactyla,breeding,adult & chick,137156,Rissa tridactyla,137156,sandeel (0 group),Ammodytidae,NA,NA,0,125516,Ammodytidae,125516,NA,NA,0.01,53,regurgitate,2,REF016; REF049,report,NA
826,2006,2006,2006,Isle of May,56.19,-2.56,Black-legged kittiwake,Rissa tridactyla,breeding,adult & chick,137156,Rissa tridactyla,137156,sandeel (1+ group),Ammodytidae,NA,NA,+1,125516,Ammodytidae,125516,NA,NA,0.63,53,regurgitate,2,REF016; REF049,report,NA
826,2006,2006,2006,Isle of May,56.19,-2.56,Black-legged kittiwake,Rissa tridactyla,breeding,adult & chick,137156,Rissa tridactyla,137156,sandeel (1+ group),Ammodytidae,NA,NA,+1,125516,Ammodytidae,125516,NA,NA,0.63,53,regurgitate,2,REF016; REF049,report,NA
827,2006,2006,2006,Isle of May,56.19,-2.56,Black-legged kittiwake,Rissa tridactyla,breeding,adult & chick,137156,Rissa tridactyla,137156,clupeidae,Clupeidae,NA,NA,NA,125464,Clupeidae,125464,0.42,NA,0.29,53,regurgitate,2,REF016; REF049,report,NA
827,2006,2006,2006,Isle of May,56.19,-2.56,Black-legged kittiwake,Rissa tridactyla,breeding,adult & chick,137156,Rissa tridactyla,137156,clupeidae,Clupeidae,NA,NA,NA,125464,Clupeidae,125464,0.42,NA,0.29,53,regurgitate,2,REF016; REF049,report,NA
828,2006,2006,2006,Isle of May,56.19,-2.56,Black-legged kittiwake,Rissa tridactyla,breeding,adult & chick,137156,Rissa tridactyla,137156,gadids,Gadidae,NA,NA,NA,125469,Gadidae,125469,0.13,NA,NA,53,regurgitate,2,REF016; REF049,report,NA
828,2006,2006,2006,Isle of May,56.19,-2.56,Black-legged kittiwake,Rissa tridactyla,breeding,adult & chick,137156,Rissa tridactyla,137156,gadids,Gadidae,NA,NA,NA,125469,Gadidae,125469,0.13,NA,NA,53,regurgitate,2,REF016; REF049,report,NA
829,2006,2006,2006,Isle of May,56.19,-2.56,Black-legged kittiwake,Rissa tridactyla,breeding,adult & chick,137156,Rissa tridactyla,137156,pipefish,Entelurus aequoreus,NA,NA,NA,127379,Entelurus aequoreus,127379,0.43,NA,NA,53,regurgitate,2,REF016; REF049,report,NA
829,2006,2006,2006,Isle of May,56.19,-2.56,Black-legged kittiwake,Rissa tridactyla,breeding,adult & chick,137156,Rissa tridactyla,137156,pipefish,Entelurus aequoreus,NA,NA,NA,127379,Entelurus aequoreus,127379,0.43,NA,NA,53,regurgitate,2,REF016; REF049,report,NA
830,2006,2006,2006,Isle of May,56.19,-2.56,Black-legged kittiwake,Rissa tridactyla,breeding,adult & chick,137156,Rissa tridactyla,137156,cottidae,Cottidae,NA,NA,NA,125589,Cottidae,125589,0.01,NA,NA,53,regurgitate,2,REF016; REF049,report,NA
