id,pred_common_name,pred_species,year,startyear,endyear,multiyear,location,latitude,longitude,pred_breeding_status,pred_age_group,prey_orig_descr,prey_taxon,freq_occ,freq_num,freq_biomass,prey_size,sample_size,sample_type,source,notes,prey_age_group,pred_rank,pred_aphia_id,pred_valid_name,pred_valid_aphia_id,prey_rank,prey_aphia_id,prey_valid_name,prey_valid_aphia_id,ref_n,ref_ids
2020,European shag,Phalacrocorax aristotelis,1988,1988,1988,FALSE,Fair Isle,59.56,-1.63,breeding,chick,sea scorpion,Taurulus bubalis,0.07,NA,NA,NA,11,regurgitate,primary literature,NA,NA,species,137178,Phalacrocorax aristotelis,137178,species,127204,Taurulus bubalis,127204,1,REF029
2021,European shag,Phalacrocorax aristotelis,1962,1962,1962,FALSE,Farne Islands,55.6167,-1.6483,breeding,chick,NA,Ammodytidae,0.81,NA,NA,NA,24,regurgitate,primary literature,NA,NA,species,137178,Phalacrocorax aristotelis,137178,family,125516,Ammodytidae,125516,1,REF062
2022,European shag,Phalacrocorax aristotelis,1962,1962,1962,FALSE,Farne Islands,55.6167,-1.6483,breeding,chick,NA,Cottidae,0.01,NA,NA,NA,24,regurgitate,primary literature,NA,NA,species,137178,Phalacrocorax aristotelis,137178,family,125589,Cottidae,125589,1,REF062
2023,European shag,Phalacrocorax aristotelis,1962,1962,1962,FALSE,Farne Islands,55.6167,-1.6483,breeding,chick,NA,Crustacea,0.01,NA,NA,NA,24,regurgitate,primary literature,NA,NA,species,137178,Phalacrocorax aristotelis,137178,subphylum,1066,Crustacea,1066,1,REF062
2024,European shag,Phalacrocorax aristotelis,1962,1962,1962,FALSE,Farne Islands,55.6167,-1.6483,breeding,chick,NA,Gadidae,0.04,NA,NA,NA,24,regurgitate,primary literature,NA,NA,species,137178,Phalacrocorax aristotelis,137178,family,125469,Gadidae,125469,1,REF062
2025,European shag,Phalacrocorax aristotelis,1962,1962,1962,FALSE,Farne Islands,55.6167,-1.6483,breeding,chick,NA,Pholis gunnellus,0.08,NA,NA,NA,24,regurgitate,primary literature,NA,NA,species,137178,Phalacrocorax aristotelis,137178,species,126996,Pholis gunnellus,126996,1,REF062
2026,European shag,Phalacrocorax aristotelis,1962,1962,1962,FALSE,Farne Islands,55.6167,-1.6483,breeding,chick,NA,Actinopterygii,0.01,NA,NA,NA,24,regurgitate,primary literature,NA,NA,species,137178,Phalacrocorax aristotelis,137178,class,10194,Actinopterygii,10194,1,REF062
2027,European shag,Phalacrocorax aristotelis,1962,1962,1962,FALSE,Farne Islands,55.6167,-1.6483,breeding,chick,NA,Pleuronectidae,0.02,NA,NA,NA,24,regurgitate,primary literature,NA,NA,species,137178,Phalacrocorax aristotelis,137178,family,125579,Pleuronectidae,125579,1,REF062
2028,European shag,Phalacrocorax aristotelis,1962,1962,1962,FALSE,Farne Islands,55.6167,-1.6483,breeding,chick,NA,Salmonidae,0.02,NA,NA,NA,24,regurgitate,primary literature,NA,NA,species,137178,Phalacrocorax aristotelis,137178,family,125587,Salmonidae,125587,1,REF062
2029,European shag,Phalacrocorax aristotelis,1962,1962,1962,FALSE,Farne Islands,55.6167,-1.6483,breeding,chick,NA,Zoarces viviparus,0.01,NA,NA,NA,24,regurgitate,primary literature,NA,NA,species,137178,Phalacrocorax aristotelis,137178,species,127123,Zoarces viviparus,127123,1,REF062
2030,European shag,Phalacrocorax aristotelis,1985,1985,1985,FALSE,Isle of May,56.19,-2.56,breeding,chick,sandeel 1+ group group,Ammodytidae,NA,NA,0.99,NA,NA,regurgitate,primary literature,NA,+1,species,137178,Phalacrocorax aristotelis,137178,family,125516,Ammodytidae,125516,1,REF043
2031,European shag,Phalacrocorax aristotelis,1985,1985,1985,FALSE,Isle of May,56.19,-2.56,breeding,chick,NA,Callionymidae,NA,NA,0.01,NA,NA,regurgitate,primary literature,NA,NA,species,137178,Phalacrocorax aristotelis,137178,family,125522,Callionymidae,125522,1,REF043
2032,European shag,Phalacrocorax aristotelis,1985,1985,1985,FALSE,Isle of May,56.19,-2.56,breeding,chick,clupeidae,Clupeidae,NA,NA,0,NA,NA,regurgitate,primary literature,NA,NA,species,137178,Phalacrocorax aristotelis,137178,family,125464,Clupeidae,125464,1,REF043
2036,European shag,Phalacrocorax aristotelis,1985,1985,1985,FALSE,Isle of May,56.19,-2.56,breeding,chick,other,Actinopterygii,NA,NA,0,NA,NA,regurgitate,primary literature,NA,NA,species,137178,Phalacrocorax aristotelis,137178,class,10194,Actinopterygii,10194,1,REF043
2037,European shag,Phalacrocorax aristotelis,1985,1985,1985,FALSE,Isle of May,56.19,-2.56,breeding,chick,sandeel 0 group,Ammodytidae,NA,NA,0.538,NA,NA,regurgitate,primary literature,NA,0,species,137178,Phalacrocorax aristotelis,137178,family,125516,Ammodytidae,125516,1,REF043
2038,European shag,Phalacrocorax aristotelis,1985,1985,1985,FALSE,Isle of May,56.19,-2.56,breeding,chick,sandeel 1+ group group,Ammodytidae,NA,NA,0.453,NA,NA,regurgitate,primary literature,NA,+1,species,137178,Phalacrocorax aristotelis,137178,family,125516,Ammodytidae,125516,1,REF043
2039,European shag,Phalacrocorax aristotelis,1986,1986,1986,FALSE,Isle of May,56.19,-2.56,breeding,chick,sandeel 1+ group group,Ammodytidae,NA,NA,0.997,NA,NA,regurgitate,primary literature,NA,+1,species,137178,Phalacrocorax aristotelis,137178,family,125516,Ammodytidae,125516,1,REF043
2040,European shag,Phalacrocorax aristotelis,1986,1986,1986,FALSE,Isle of May,56.19,-2.56,breeding,chick,NA,Callionymidae,NA,NA,0.003,NA,NA,regurgitate,primary literature,NA,NA,species,137178,Phalacrocorax aristotelis,137178,family,125522,Callionymidae,125522,1,REF043
2041,European shag,Phalacrocorax aristotelis,1986,1986,1986,FALSE,Isle of May,56.19,-2.56,breeding,chick,clupeidae,Clupeidae,NA,NA,0,NA,NA,regurgitate,primary literature,NA,NA,species,137178,Phalacrocorax aristotelis,137178,family,125464,Clupeidae,125464,1,REF043
2045,European shag,Phalacrocorax aristotelis,1986,1986,1986,FALSE,Isle of May,56.19,-2.56,breeding,chick,other,Actinopterygii,NA,NA,0,NA,NA,regurgitate,primary literature,NA,NA,species,137178,Phalacrocorax aristotelis,137178,class,10194,Actinopterygii,10194,1,REF043
2046,European shag,Phalacrocorax aristotelis,1986,1986,1986,FALSE,Isle of May,56.19,-2.56,breeding,chick,sandeel 0 group,Ammodytidae,NA,NA,0.129,NA,NA,regurgitate,primary literature,NA,0,species,137178,Phalacrocorax aristotelis,137178,family,125516,Ammodytidae,125516,1,REF043
2047,European shag,Phalacrocorax aristotelis,1986,1986,1986,FALSE,Isle of May,56.19,-2.56,breeding,chick,sandeel 1+ group group,Ammodytidae,NA,NA,0.8680000000000001,NA,NA,regurgitate,primary literature,NA,+1,species,137178,Phalacrocorax aristotelis,137178,family,125516,Ammodytidae,125516,1,REF043
2048,European shag,Phalacrocorax aristotelis,1987,1987,1987,FALSE,Isle of May,56.19,-2.56,breeding,chick,sandeel 1+ group group,Ammodytidae,NA,NA,1,NA,NA,regurgitate,primary literature,NA,+1,species,137178,Phalacrocorax aristotelis,137178,family,125516,Ammodytidae,125516,1,REF043
2050,European shag,Phalacrocorax aristotelis,1987,1987,1987,FALSE,Isle of May,56.19,-2.56,breeding,chick,clupeidae,Clupeidae,NA,NA,0,NA,NA,regurgitate,primary literature,NA,NA,species,137178,Phalacrocorax aristotelis,137178,family,125464,Clupeidae,125464,1,REF043
2054,European shag,Phalacrocorax aristotelis,1987,1987,1987,FALSE,Isle of May,56.19,-2.56,breeding,chick,other,Actinopterygii,NA,NA,0,NA,NA,regurgitate,primary literature,NA,NA,species,137178,Phalacrocorax aristotelis,137178,class,10194,Actinopterygii,10194,1,REF043
2055,European shag,Phalacrocorax aristotelis,1987,1987,1987,FALSE,Isle of May,56.19,-2.56,breeding,chick,sandeel 0 group,Ammodytidae,NA,NA,0.006,NA,NA,regurgitate,primary literature,NA,0,species,137178,Phalacrocorax aristotelis,137178,family,125516,Ammodytidae,125516,1,REF043
2056,European shag,Phalacrocorax aristotelis,1987,1987,1987,FALSE,Isle of May,56.19,-2.56,breeding,chick,sandeel 1+ group group,Ammodytidae,NA,NA,0.994,NA,NA,regurgitate,primary literature,NA,+1,species,137178,Phalacrocorax aristotelis,137178,family,125516,Ammodytidae,125516,1,REF043
2057,European shag,Phalacrocorax aristotelis,1988,1987,1988,TRUE,Isle of May,56.19,-2.56,breeding,adult,hooknose,Agonus cataphractus,0.001,NA,NA,NA,1476,pellet,primary literature,NA,NA,species,137178,Phalacrocorax aristotelis,137178,species,127190,Agonus cataphractus,127190,1,REF033
2058,European shag,Phalacrocorax aristotelis,1988,1987,1988,TRUE,Isle of May,56.19,-2.56,breeding,adult,NA,Ammodytidae,0.967,NA,NA,NA,1476,pellet,primary literature,NA,NA,species,137178,Phalacrocorax aristotelis,137178,family,125516,Ammodytidae,125516,1,REF033
2059,European shag,Phalacrocorax aristotelis,1988,1987,1988,TRUE,Isle of May,56.19,-2.56,breeding,adult & chick,NA,Ammodytidae,0.99,NA,NA,NA,141,regurgitate,primary literature,NA,NA,species,137178,Phalacrocorax aristotelis,137178,family,125516,Ammodytidae,125516,1,REF033
2060,European shag,Phalacrocorax aristotelis,1988,1987,1988,TRUE,Isle of May,56.19,-2.56,breeding,adult,catfish,Anarhichas lupus,0.001,NA,NA,NA,1476,pellet,primary literature,NA,NA,species,137178,Phalacrocorax aristotelis,137178,species,126758,Anarhichas lupus,126758,1,REF033
2061,European shag,Phalacrocorax aristotelis,1988,1987,1988,TRUE,Isle of May,56.19,-2.56,breeding,adult & chick,NA,Callionymidae,0.001,NA,NA,NA,141,regurgitate,primary literature,NA,NA,species,137178,Phalacrocorax aristotelis,137178,family,125522,Callionymidae,125522,1,REF033
2062,European shag,Phalacrocorax aristotelis,1988,1987,1988,TRUE,Isle of May,56.19,-2.56,breeding,adult,NA,Clupea harengus,0.001,NA,NA,NA,1476,pellet,primary literature,NA,NA,species,137178,Phalacrocorax aristotelis,137178,species,126417,Clupea harengus,126417,1,REF033
2063,European shag,Phalacrocorax aristotelis,1988,1987,1988,TRUE,Isle of May,56.19,-2.56,breeding,adult,NA,Cottidae,0.003,NA,NA,NA,1476,pellet,primary literature,NA,NA,species,137178,Phalacrocorax aristotelis,137178,family,125589,Cottidae,125589,1,REF033
2064,European shag,Phalacrocorax aristotelis,1988,1987,1988,TRUE,Isle of May,56.19,-2.56,breeding,adult,NA,Crustacea,0,NA,NA,NA,1476,pellet,primary literature,NA,NA,species,137178,Phalacrocorax aristotelis,137178,subphylum,1066,Crustacea,1066,1,REF033
2065,European shag,Phalacrocorax aristotelis,1988,1987,1988,TRUE,Isle of May,56.19,-2.56,breeding,adult & chick,NA,Crustacea,0.006,NA,NA,NA,141,regurgitate,primary literature,NA,NA,species,137178,Phalacrocorax aristotelis,137178,subphylum,1066,Crustacea,1066,1,REF033
2066,European shag,Phalacrocorax aristotelis,1988,1987,1988,TRUE,Isle of May,56.19,-2.56,breeding,adult,NA,Gobiidae,0.008,NA,NA,NA,1476,pellet,primary literature,NA,NA,species,137178,Phalacrocorax aristotelis,137178,family,125537,Gobiidae,125537,1,REF033
2067,European shag,Phalacrocorax aristotelis,1988,1987,1988,TRUE,Isle of May,56.19,-2.56,breeding,adult,long rough dab,Limanda,0.005,NA,NA,NA,1476,pellet,primary literature,NA,NA,species,137178,Phalacrocorax aristotelis,137178,genus,126117,Limanda,126117,1,REF033
2068,European shag,Phalacrocorax aristotelis,1988,1987,1988,TRUE,Isle of May,56.19,-2.56,breeding,adult,NA,Lotidae,0.019,NA,NA,NA,1476,pellet,primary literature,NA,NA,species,137178,Phalacrocorax aristotelis,137178,family,125470,Lotidae,125470,1,REF033
2069,European shag,Phalacrocorax aristotelis,1988,1987,1988,TRUE,Isle of May,56.19,-2.56,breeding,adult,NA,Mollusca,0,NA,NA,NA,1476,pellet,primary literature,NA,NA,species,137178,Phalacrocorax aristotelis,137178,phylum,51,Mollusca,51,1,REF033
2070,European shag,Phalacrocorax aristotelis,1988,1987,1988,TRUE,Isle of May,56.19,-2.56,breeding,adult & chick,butterfish,Pholidae,0.001,NA,NA,NA,141,regurgitate,primary literature,NA,NA,species,137178,Phalacrocorax aristotelis,137178,family,125550,Pholidae,125550,1,REF033
2071,European shag,Phalacrocorax aristotelis,1988,1987,1988,TRUE,Isle of May,56.19,-2.56,breeding,adult & chick,NA,Actinopterygii,0.002,NA,NA,NA,141,regurgitate,primary literature,NA,NA,species,137178,Phalacrocorax aristotelis,137178,class,10194,Actinopterygii,10194,1,REF033
2072,European shag,Phalacrocorax aristotelis,1988,1987,1988,TRUE,Isle of May,56.19,-2.56,breeding,adult,NA,Polychaeta,0,NA,NA,NA,1476,pellet,primary literature,NA,NA,species,137178,Phalacrocorax aristotelis,137178,class,883,Polychaeta,883,1,REF033
2073,European shag,Phalacrocorax aristotelis,1988,1987,1988,TRUE,Isle of May,56.19,-2.56,breeding,adult,eelpout,Zoarces viviparus,0.001,NA,NA,NA,1476,pellet,primary literature,NA,NA,species,137178,Phalacrocorax aristotelis,137178,species,127123,Zoarces viviparus,127123,1,REF033
2074,European shag,Phalacrocorax aristotelis,1988,1988,1988,FALSE,Isle of May,56.19,-2.56,breeding,chick,sandeel 1+ group group,Ammodytidae,NA,NA,0.99,NA,NA,regurgitate,primary literature,NA,+1,species,137178,Phalacrocorax aristotelis,137178,family,125516,Ammodytidae,125516,1,REF043
2075,European shag,Phalacrocorax aristotelis,1988,1988,1988,FALSE,Isle of May,56.19,-2.56,breeding,chick,NA,Callionymidae,NA,NA,0.005,NA,NA,regurgitate,primary literature,NA,NA,species,137178,Phalacrocorax aristotelis,137178,family,125522,Callionymidae,125522,1,REF043
2077,European shag,Phalacrocorax aristotelis,1988,1988,1988,FALSE,Isle of May,56.19,-2.56,breeding,chick,clupeidae,Clupeidae,NA,NA,0,NA,NA,regurgitate,primary literature,NA,NA,species,137178,Phalacrocorax aristotelis,137178,family,125464,Clupeidae,125464,1,REF043
2080,European shag,Phalacrocorax aristotelis,1988,1988,1988,FALSE,Isle of May,56.19,-2.56,breeding,chick,NA,Pholidae,NA,NA,0.005,NA,NA,regurgitate,primary literature,NA,NA,species,137178,Phalacrocorax aristotelis,137178,family,125550,Pholidae,125550,1,REF043
2082,European shag,Phalacrocorax aristotelis,1988,1988,1988,FALSE,Isle of May,56.19,-2.56,breeding,chick,other,Actinopterygii,NA,NA,0,NA,NA,regurgitate,primary literature,NA,NA,species,137178,Phalacrocorax aristotelis,137178,class,10194,Actinopterygii,10194,1,REF043
2083,European shag,Phalacrocorax aristotelis,1988,1988,1988,FALSE,Isle of May,56.19,-2.56,breeding,chick,sandeel 0 group,Ammodytidae,NA,NA,0.016,NA,NA,regurgitate,primary literature,NA,0,species,137178,Phalacrocorax aristotelis,137178,family,125516,Ammodytidae,125516,1,REF043
2084,European shag,Phalacrocorax aristotelis,1988,1988,1988,FALSE,Isle of May,56.19,-2.56,breeding,chick,sandeel 1+ group group,Ammodytidae,NA,NA,0.974,NA,NA,regurgitate,primary literature,NA,+1,species,137178,Phalacrocorax aristotelis,137178,family,125516,Ammodytidae,125516,1,REF043
2085,European shag,Phalacrocorax aristotelis,1989,1989,1989,FALSE,Isle of May,56.19,-2.56,breeding,chick,sandeel 1+ group group,Ammodytidae,NA,NA,1,NA,NA,regurgitate,primary literature,NA,+1,species,137178,Phalacrocorax aristotelis,137178,family,125516,Ammodytidae,125516,1,REF043
2086,European shag,Phalacrocorax aristotelis,1989,1989,1989,FALSE,Isle of May,56.19,-2.56,breeding,chick,clupeidae,Clupeidae,NA,NA,0,NA,NA,regurgitate,primary literature,NA,NA,species,137178,Phalacrocorax aristotelis,137178,family,125464,Clupeidae,125464,1,REF043
2087,European shag,Phalacrocorax aristotelis,1989,1989,1989,FALSE,Isle of May,56.19,-2.56,breeding,chick,other,Actinopterygii,NA,NA,0,NA,NA,regurgitate,primary literature,NA,NA,species,137178,Phalacrocorax aristotelis,137178,class,10194,Actinopterygii,10194,1,REF043
2088,European shag,Phalacrocorax aristotelis,1989,1989,1989,FALSE,Isle of May,56.19,-2.56,breeding,chick,sandeel 0 group,Ammodytidae,NA,NA,0.8,NA,NA,regurgitate,primary literature,NA,0,species,137178,Phalacrocorax aristotelis,137178,family,125516,Ammodytidae,125516,1,REF043
2089,European shag,Phalacrocorax aristotelis,1989,1989,1989,FALSE,Isle of May,56.19,-2.56,breeding,chick,sandeel 1+ group group,Ammodytidae,NA,NA,0.2,NA,NA,regurgitate,primary literature,NA,+1,species,137178,Phalacrocorax aristotelis,137178,family,125516,Ammodytidae,125516,1,REF043
2090,European shag,Phalacrocorax aristotelis,1990,1990,1990,FALSE,Isle of May,56.19,-2.56,breeding,chick,sandeel 1+ group group,Ammodytidae,NA,NA,0.998,NA,NA,regurgitate,primary literature,NA,+1,species,137178,Phalacrocorax aristotelis,137178,family,125516,Ammodytidae,125516,1,REF043
2091,European shag,Phalacrocorax aristotelis,1990,1990,1990,FALSE,Isle of May,56.19,-2.56,breeding,chick,NA,Callionymidae,NA,NA,0.003,NA,NA,regurgitate,primary literature,NA,NA,species,137178,Phalacrocorax aristotelis,137178,family,125522,Callionymidae,125522,1,REF043
2092,European shag,Phalacrocorax aristotelis,1990,1990,1990,FALSE,Isle of May,56.19,-2.56,breeding,chick,clupeidae,Clupeidae,NA,NA,0,NA,NA,regurgitate,primary literature,NA,NA,species,137178,Phalacrocorax aristotelis,137178,family,125464,Clupeidae,125464,1,REF043
2097,European shag,Phalacrocorax aristotelis,1990,1990,1990,FALSE,Isle of May,56.19,-2.56,breeding,chick,sandeel 0 group,Ammodytidae,NA,NA,0.985,NA,NA,regurgitate,primary literature,NA,0,species,137178,Phalacrocorax aristotelis,137178,family,125516,Ammodytidae,125516,1,REF043
2098,European shag,Phalacrocorax aristotelis,1990,1990,1990,FALSE,Isle of May,56.19,-2.56,breeding,chick,sandeel 1+ group group,Ammodytidae,NA,NA,0.012999999999999996,NA,NA,regurgitate,primary literature,NA,+1,species,137178,Phalacrocorax aristotelis,137178,family,125516,Ammodytidae,125516,1,REF043
2099,European shag,Phalacrocorax aristotelis,1991,1991,1991,FALSE,Isle of May,56.19,-2.56,breeding,adult,NA,Ammodytidae,0.83,NA,NA,NA,84,pellet,primary literature,NA,NA,species,137178,Phalacrocorax aristotelis,137178,family,125516,Ammodytidae,125516,1,REF034
2100,European shag,Phalacrocorax aristotelis,1991,1991,1991,FALSE,Isle of May,56.19,-2.56,breeding,chick,NA,Ammodytidae,1,NA,NA,NA,20,regurgitate,primary literature,NA,NA,species,137178,Phalacrocorax aristotelis,137178,family,125516,Ammodytidae,125516,1,REF034
2101,European shag,Phalacrocorax aristotelis,1991,1991,1991,FALSE,Isle of May,56.19,-2.56,breeding,chick,sandeel 1+ group group,Ammodytidae,NA,NA,1,NA,NA,regurgitate,primary literature,NA,+1,species,137178,Phalacrocorax aristotelis,137178,family,125516,Ammodytidae,125516,1,REF043
2102,European shag,Phalacrocorax aristotelis,1991,1991,1991,FALSE,Isle of May,56.19,-2.56,breeding,adult,NA,Ammodytidae,0.99,NA,NA,NA,29,stomach water offloading,primary literature,NA,NA,species,137178,Phalacrocorax aristotelis,137178,family,125516,Ammodytidae,125516,1,REF034
2103,European shag,Phalacrocorax aristotelis,1991,1991,1991,FALSE,Isle of May,56.19,-2.56,breeding,adult,NA,Callionymidae,0,NA,NA,NA,84,pellet,primary literature,NA,NA,species,137178,Phalacrocorax aristotelis,137178,family,125522,Callionymidae,125522,1,REF034
2104,European shag,Phalacrocorax aristotelis,1991,1991,1991,FALSE,Isle of May,56.19,-2.56,breeding,chick,NA,Callionymidae,0,NA,NA,NA,20,regurgitate,primary literature,NA,NA,species,137178,Phalacrocorax aristotelis,137178,family,125522,Callionymidae,125522,1,REF034
2106,European shag,Phalacrocorax aristotelis,1991,1991,1991,FALSE,Isle of May,56.19,-2.56,breeding,adult,NA,Callionymidae,0.005,NA,NA,NA,29,stomach water offloading,primary literature,NA,NA,species,137178,Phalacrocorax aristotelis,137178,family,125522,Callionymidae,125522,1,REF034
2107,European shag,Phalacrocorax aristotelis,1991,1991,1991,FALSE,Isle of May,56.19,-2.56,breeding,adult,NA,Clupeidae,0.006,NA,NA,NA,84,pellet,primary literature,NA,NA,species,137178,Phalacrocorax aristotelis,137178,family,125464,Clupeidae,125464,1,REF034
2108,European shag,Phalacrocorax aristotelis,1991,1991,1991,FALSE,Isle of May,56.19,-2.56,breeding,chick,NA,Clupeidae,0,NA,NA,NA,20,regurgitate,primary literature,NA,NA,species,137178,Phalacrocorax aristotelis,137178,family,125464,Clupeidae,125464,1,REF034
2109,European shag,Phalacrocorax aristotelis,1991,1991,1991,FALSE,Isle of May,56.19,-2.56,breeding,chick,clupeidae,Clupeidae,NA,NA,0,NA,NA,regurgitate,primary literature,NA,NA,species,137178,Phalacrocorax aristotelis,137178,family,125464,Clupeidae,125464,1,REF043
2110,European shag,Phalacrocorax aristotelis,1991,1991,1991,FALSE,Isle of May,56.19,-2.56,breeding,adult,NA,Clupeidae,0,NA,NA,NA,29,stomach water offloading,primary literature,NA,NA,species,137178,Phalacrocorax aristotelis,137178,family,125464,Clupeidae,125464,1,REF034
2111,European shag,Phalacrocorax aristotelis,1991,1991,1991,FALSE,Isle of May,56.19,-2.56,breeding,adult,NA,Cottidae,0,NA,NA,NA,84,pellet,primary literature,NA,NA,species,137178,Phalacrocorax aristotelis,137178,family,125589,Cottidae,125589,1,REF034
2112,European shag,Phalacrocorax aristotelis,1991,1991,1991,FALSE,Isle of May,56.19,-2.56,breeding,chick,NA,Cottidae,0,NA,NA,NA,20,regurgitate,primary literature,NA,NA,species,137178,Phalacrocorax aristotelis,137178,family,125589,Cottidae,125589,1,REF034
2114,European shag,Phalacrocorax aristotelis,1991,1991,1991,FALSE,Isle of May,56.19,-2.56,breeding,adult,NA,Cottidae,0,NA,NA,NA,29,stomach water offloading,primary literature,NA,NA,species,137178,Phalacrocorax aristotelis,137178,family,125589,Cottidae,125589,1,REF034
2115,European shag,Phalacrocorax aristotelis,1991,1991,1991,FALSE,Isle of May,56.19,-2.56,breeding,adult,NA,Crustacea,0.005,NA,NA,NA,84,pellet,primary literature,NA,NA,species,137178,Phalacrocorax aristotelis,137178,subphylum,1066,Crustacea,1066,1,REF034
2116,European shag,Phalacrocorax aristotelis,1991,1991,1991,FALSE,Isle of May,56.19,-2.56,breeding,chick,NA,Crustacea,0,NA,NA,NA,20,regurgitate,primary literature,NA,NA,species,137178,Phalacrocorax aristotelis,137178,subphylum,1066,Crustacea,1066,1,REF034
2117,European shag,Phalacrocorax aristotelis,1991,1991,1991,FALSE,Isle of May,56.19,-2.56,breeding,adult,NA,Crustacea,0,NA,NA,NA,29,stomach water offloading,primary literature,NA,NA,species,137178,Phalacrocorax aristotelis,137178,subphylum,1066,Crustacea,1066,1,REF034
2118,European shag,Phalacrocorax aristotelis,1991,1991,1991,FALSE,Isle of May,56.19,-2.56,breeding,adult,NA,Gadidae,0.15,NA,NA,NA,84,pellet,primary literature,NA,NA,species,137178,Phalacrocorax aristotelis,137178,family,125469,Gadidae,125469,1,REF034
2119,European shag,Phalacrocorax aristotelis,1991,1991,1991,FALSE,Isle of May,56.19,-2.56,breeding,chick,NA,Gadidae,0,NA,NA,NA,20,regurgitate,primary literature,NA,NA,species,137178,Phalacrocorax aristotelis,137178,family,125469,Gadidae,125469,1,REF034
2121,European shag,Phalacrocorax aristotelis,1991,1991,1991,FALSE,Isle of May,56.19,-2.56,breeding,adult,NA,Gadidae,0,NA,NA,NA,29,stomach water offloading,primary literature,NA,NA,species,137178,Phalacrocorax aristotelis,137178,family,125469,Gadidae,125469,1,REF034
2122,European shag,Phalacrocorax aristotelis,1991,1991,1991,FALSE,Isle of May,56.19,-2.56,breeding,adult,NA,Gobiidae,0.006,NA,NA,NA,84,pellet,primary literature,NA,NA,species,137178,Phalacrocorax aristotelis,137178,family,125537,Gobiidae,125537,1,REF034
2123,European shag,Phalacrocorax aristotelis,1991,1991,1991,FALSE,Isle of May,56.19,-2.56,breeding,chick,NA,Gobiidae,0,NA,NA,NA,20,regurgitate,primary literature,NA,NA,species,137178,Phalacrocorax aristotelis,137178,family,125537,Gobiidae,125537,1,REF034
2124,European shag,Phalacrocorax aristotelis,1991,1991,1991,FALSE,Isle of May,56.19,-2.56,breeding,adult,NA,Gobiidae,0,NA,NA,NA,29,stomach water offloading,primary literature,NA,NA,species,137178,Phalacrocorax aristotelis,137178,family,125537,Gobiidae,125537,1,REF034
2125,European shag,Phalacrocorax aristotelis,1991,1991,1991,FALSE,Isle of May,56.19,-2.56,breeding,adult,NA,Labridae,0,NA,NA,NA,84,pellet,primary literature,NA,NA,species,137178,Phalacrocorax aristotelis,137178,family,125541,Labridae,125541,1,REF034
2126,European shag,Phalacrocorax aristotelis,1991,1991,1991,FALSE,Isle of May,56.19,-2.56,breeding,chick,NA,Labridae,0,NA,NA,NA,20,regurgitate,primary literature,NA,NA,species,137178,Phalacrocorax aristotelis,137178,family,125541,Labridae,125541,1,REF034
2127,European shag,Phalacrocorax aristotelis,1991,1991,1991,FALSE,Isle of May,56.19,-2.56,breeding,adult,NA,Labridae,0,NA,NA,NA,29,stomach water offloading,primary literature,NA,NA,species,137178,Phalacrocorax aristotelis,137178,family,125541,Labridae,125541,1,REF034
2128,European shag,Phalacrocorax aristotelis,1991,1991,1991,FALSE,Isle of May,56.19,-2.56,breeding,adult,NA,Pholidae,0,NA,NA,NA,84,pellet,primary literature,NA,NA,species,137178,Phalacrocorax aristotelis,137178,family,125550,Pholidae,125550,1,REF034
2129,European shag,Phalacrocorax aristotelis,1991,1991,1991,FALSE,Isle of May,56.19,-2.56,breeding,chick,NA,Pholidae,0,NA,NA,NA,20,regurgitate,primary literature,NA,NA,species,137178,Phalacrocorax aristotelis,137178,family,125550,Pholidae,125550,1,REF034
2131,European shag,Phalacrocorax aristotelis,1991,1991,1991,FALSE,Isle of May,56.19,-2.56,breeding,adult,NA,Pholidae,0.005,NA,NA,NA,29,stomach water offloading,primary literature,NA,NA,species,137178,Phalacrocorax aristotelis,137178,family,125550,Pholidae,125550,1,REF034
2132,European shag,Phalacrocorax aristotelis,1991,1991,1991,FALSE,Isle of May,56.19,-2.56,breeding,chick,other,Actinopterygii,NA,NA,0,NA,NA,regurgitate,primary literature,NA,NA,species,137178,Phalacrocorax aristotelis,137178,class,10194,Actinopterygii,10194,1,REF043
2133,European shag,Phalacrocorax aristotelis,1991,1991,1991,FALSE,Isle of May,56.19,-2.56,breeding,adult,NA,Pleuronectidae,0.005,NA,NA,NA,84,pellet,primary literature,NA,NA,species,137178,Phalacrocorax aristotelis,137178,family,125579,Pleuronectidae,125579,1,REF034
2134,European shag,Phalacrocorax aristotelis,1991,1991,1991,FALSE,Isle of May,56.19,-2.56,breeding,chick,NA,Pleuronectidae,0,NA,NA,NA,20,regurgitate,primary literature,NA,NA,species,137178,Phalacrocorax aristotelis,137178,family,125579,Pleuronectidae,125579,1,REF034
2135,European shag,Phalacrocorax aristotelis,1991,1991,1991,FALSE,Isle of May,56.19,-2.56,breeding,adult,NA,Pleuronectidae,0,NA,NA,NA,29,stomach water offloading,primary literature,NA,NA,species,137178,Phalacrocorax aristotelis,137178,family,125579,Pleuronectidae,125579,1,REF034
2136,European shag,Phalacrocorax aristotelis,1991,1991,1991,FALSE,Isle of May,56.19,-2.56,breeding,chick,sandeel 0 group,Ammodytidae,NA,NA,0.5750000000000001,NA,NA,regurgitate,primary literature,NA,0,species,137178,Phalacrocorax aristotelis,137178,family,125516,Ammodytidae,125516,1,REF043
